instance,node_type,node_index,prediction,ground_truth
354,technology,0,42213.8828125,35167.51953125
354,technology,1,0.0,0.0
354,technology,2,0.0,0.0
354,Flow,0,2509.81689453125,5000.0
355,technology,0,32064.298828125,12060.431640625
355,technology,1,13205.591796875,29241.150390625
355,technology,2,16170.1611328125,20138.46484375
355,Flow,0,2509.81689453125,-5000.0
356,technology,0,26819.634765625,10815.775390625
356,technology,1,7095.51220703125,18784.05078125
356,technology,2,1878.5076904296875,4973.0
356,Flow,0,2509.81689453125,5000.0
357,technology,0,63425.02734375,54530.578125
357,technology,1,11590.2998046875,12974.5498046875
357,technology,2,5775.16162109375,6464.89990234375
357,Flow,0,2509.81689453125,5000.0
358,technology,0,19776.150390625,0.0
358,technology,1,20658.54296875,59103.76171875
358,technology,2,41070.17578125,22401.111328125
358,Flow,0,2509.81689453125,-5000.0
359,technology,0,60681.88671875,54004.18359375
359,technology,1,2317.10791015625,2711.10009765625
359,technology,2,5100.35498046875,5967.6005859375
359,Flow,0,2509.81689453125,5000.0
360,technology,0,36046.3828125,15516.154296875
360,technology,1,15238.86328125,30015.75
360,technology,2,5933.208984375,11686.55078125
360,Flow,0,2509.81689453125,3709.95556640625
361,technology,0,63693.3984375,52192.5625
361,technology,1,0.0,0.0
361,technology,2,0.0,0.0
361,Flow,0,2509.81689453125,5000.0
362,technology,0,11916.08984375,0.0
362,technology,1,23173.009765625,42959.1953125
362,technology,2,29212.04296875,21341.9609375
362,Flow,0,2509.81689453125,-5000.0
363,technology,0,38453.68359375,32072.806640625
363,technology,1,0.0,0.0
363,technology,2,0.0,0.0
363,Flow,0,2509.81689453125,5000.0
364,technology,0,67713.703125,57373.546875
364,technology,1,0.0,0.0
364,technology,2,0.0,0.0
364,Flow,0,2509.81689453125,5000.0
365,technology,0,27047.26953125,0.0
365,technology,1,16967.208984375,43880.7421875
365,technology,2,20460.078125,20593.80859375
365,Flow,0,2509.81689453125,-5000.0
366,technology,0,40394.16796875,33575.62109375
366,technology,1,0.0,0.0
366,technology,2,0.0,0.0
366,Flow,0,2509.81689453125,5000.0
367,technology,0,59084.77734375,48995.74609375
367,technology,1,0.0,0.0
367,technology,2,0.0,0.0
367,Flow,0,2509.81689453125,5000.0
368,technology,0,39737.50390625,29533.0859375
368,technology,1,17774.75390625,31758.599609375
368,technology,2,27276.3828125,23496.943359375
368,Flow,0,2509.81689453125,-5000.0
369,technology,0,45379.69921875,37154.80859375
369,technology,1,0.0,0.0
369,technology,2,0.0,0.0
369,Flow,0,2509.81689453125,5000.0
370,technology,0,13733.0654296875,0.0
370,technology,1,18915.505859375,26229.716796875
370,technology,2,11061.791015625,17480.64453125
370,Flow,0,2509.81689453125,-5000.0
371,technology,0,61460.515625,51940.70703125
371,technology,1,167.6313934326172,193.64999389648438
371,technology,2,430.48333740234375,497.29998779296875
371,Flow,0,2509.81689453125,5000.0
372,technology,0,55048.0234375,47524.4921875
372,technology,1,0.0,0.0
372,technology,2,0.0,0.0
372,Flow,0,2509.81689453125,5000.0
373,technology,0,48462.484375,37317.10546875
373,technology,1,12424.8935546875,18203.099609375
373,technology,2,11541.0341796875,16908.19921875
373,Flow,0,2509.81689453125,191.06988525390625
374,technology,0,42367.3203125,34800.87890625
374,technology,1,0.0,0.0
374,technology,2,0.0,0.0
374,Flow,0,2509.81689453125,5000.0
375,technology,0,19305.873046875,0.0
375,technology,1,10109.9697265625,26611.072265625
375,technology,2,15077.330078125,17882.1015625
375,Flow,0,2509.81689453125,-5000.0
376,technology,0,53696.046875,44535.26953125
376,technology,1,0.0,0.0
376,technology,2,0.0,0.0
376,Flow,0,2509.81689453125,5000.0
377,technology,0,38640.8203125,22337.5859375
377,technology,1,8642.1015625,15879.2998046875
377,technology,2,10825.9609375,19892.0
377,Flow,0,2509.81689453125,-4840.53662109375
378,technology,0,71000.0,59848.04296875
378,technology,1,0.0,0.0
378,technology,2,0.0,0.0
378,Flow,0,2509.81689453125,5000.0
379,technology,0,48957.42578125,40156.12109375
379,technology,1,0.0,0.0
379,technology,2,0.0,0.0
379,Flow,0,2509.81689453125,5000.0
380,technology,0,17858.650390625,0.0
380,technology,1,17827.43359375,45461.85546875
380,technology,2,30145.728515625,20369.95703125
380,Flow,0,2509.81689453125,-5000.0
381,technology,0,16191.1728515625,0.0
381,technology,1,21682.98046875,47934.953125
381,technology,2,31413.63671875,21352.837890625
381,Flow,0,2509.81689453125,-5000.0
382,technology,0,13093.6787109375,0.0
382,technology,1,24463.09765625,49704.26171875
382,technology,2,32832.5703125,20685.091796875
382,Flow,0,2509.81689453125,-5000.0
383,technology,0,16965.095703125,0.0
383,technology,1,19110.2109375,31815.630859375
383,technology,2,14734.5908203125,18994.255859375
383,Flow,0,2509.81689453125,-5000.0
384,technology,0,52852.2890625,45504.08984375
384,technology,1,0.0,0.0
384,technology,2,0.0,0.0
384,Flow,0,2509.81689453125,5000.0
385,technology,0,38092.20703125,20680.10546875
385,technology,1,15999.853515625,29822.099609375
385,technology,2,18409.642578125,21999.494140625
385,Flow,0,2509.81689453125,-5000.0
386,technology,0,36996.21484375,19632.03125
386,technology,1,13723.19921875,26336.400390625
386,technology,2,16713.873046875,21464.865234375
386,Flow,0,2509.81689453125,-5000.0
387,technology,0,50028.3671875,42389.234375
387,technology,1,0.0,0.0
387,technology,2,0.0,0.0
387,Flow,0,2509.81689453125,5000.0
388,technology,0,67400.8515625,56098.11328125
388,technology,1,0.0,0.0
388,technology,2,0.0,0.0
388,Flow,0,2509.81689453125,5000.0
389,technology,0,38438.45703125,32428.376953125
389,technology,1,0.0,0.0
389,technology,2,0.0,0.0
389,Flow,0,2509.81689453125,5000.0
390,technology,0,61668.38671875,51556.6796875
390,technology,1,0.0,0.0
390,technology,2,0.0,0.0
390,Flow,0,2509.81689453125,5000.0
391,technology,0,32009.568359375,16152.7724609375
391,technology,1,5325.60302734375,11812.650390625
391,technology,2,9192.291015625,18562.0390625
391,Flow,0,2509.81689453125,-5000.0
392,technology,0,46483.19140625,38252.0625
392,technology,1,0.0,0.0
392,technology,2,0.0,0.0
392,Flow,0,2509.81689453125,5000.0
393,technology,0,56276.55859375,46285.40625
393,technology,1,0.0,0.0
393,technology,2,0.0,0.0
393,Flow,0,2509.81689453125,5000.0
394,technology,0,71000.0,69565.234375
394,technology,1,0.0,0.0
394,technology,2,0.0,0.0
394,Flow,0,2509.81689453125,5000.0
395,technology,0,37857.15625,27004.7734375
395,technology,1,3407.38427734375,6390.4501953125
395,technology,2,11269.302734375,19138.619140625
395,Flow,0,2509.81689453125,-5000.0
396,technology,0,50265.75,42505.13671875
396,technology,1,0.0,0.0
396,technology,2,0.0,0.0
396,Flow,0,2509.81689453125,5000.0
397,technology,0,71000.0,62190.890625
397,technology,1,0.0,0.0
397,technology,2,0.0,0.0
397,Flow,0,2509.81689453125,5000.0
398,technology,0,60220.63671875,50600.19921875
398,technology,1,0.0,0.0
398,technology,2,0.0,0.0
398,Flow,0,2509.81689453125,5000.0
399,technology,0,8962.224609375,0.0
399,technology,1,14275.3837890625,29760.23828125
399,technology,2,24105.0,17582.361328125
399,Flow,0,2509.81689453125,-5000.0
400,technology,0,68413.5234375,57371.78515625
400,technology,1,0.0,0.0
400,technology,2,0.0,0.0
400,Flow,0,2509.81689453125,5000.0
401,technology,0,34268.71875,20056.865234375
401,technology,1,11122.5400390625,23044.349609375
401,technology,2,18602.001953125,20892.05078125
401,Flow,0,2509.81689453125,-5000.0
402,technology,0,71000.0,68792.3515625
402,technology,1,0.0,0.0
402,technology,2,0.0,0.0
402,Flow,0,2509.81689453125,5000.0
403,technology,0,8969.0966796875,0.0
403,technology,1,16610.306640625,29446.85546875
403,technology,2,21579.2109375,17711.791015625
403,Flow,0,2509.81689453125,-5000.0
404,technology,0,25335.81640625,4533.62744140625
404,technology,1,10779.998046875,30209.400390625
404,technology,2,16237.38671875,17610.177734375
404,Flow,0,2509.81689453125,-5000.0
405,technology,0,25913.375,0.0
405,technology,1,18870.9765625,51632.515625
405,technology,2,28495.9921875,21647.8203125
405,Flow,0,2509.81689453125,-5000.0
406,technology,0,46547.88671875,39596.31640625
406,technology,1,0.0,0.0
406,technology,2,0.0,0.0
406,Flow,0,2509.81689453125,5000.0
407,technology,0,71000.0,69218.046875
407,technology,1,0.0,0.0
407,technology,2,0.0,0.0
407,Flow,0,2509.81689453125,5000.0
408,technology,0,48522.76171875,41204.9453125
408,technology,1,0.0,0.0
408,technology,2,0.0,0.0
408,Flow,0,2509.81689453125,5000.0
409,technology,0,37998.90234375,31124.65234375
409,technology,1,0.0,0.0
409,technology,2,0.0,0.0
409,Flow,0,2509.81689453125,5000.0
410,technology,0,61846.5234375,52692.08984375
410,technology,1,0.0,0.0
410,technology,2,0.0,0.0
410,Flow,0,2509.81689453125,5000.0
411,technology,0,26754.556640625,11541.3251953125
411,technology,1,4889.1318359375,12974.5498046875
411,technology,2,4310.08349609375,11437.900390625
411,Flow,0,2509.81689453125,-191.65362548828125
412,technology,0,17534.349609375,0.0
412,technology,1,20755.75390625,43835.83984375
412,technology,2,25054.1640625,19508.427734375
412,Flow,0,2509.81689453125,-5000.0
413,technology,0,51759.53515625,36647.23046875
413,technology,1,19764.123046875,27111.001953125
413,technology,2,3081.551513671875,4227.0498046875
413,Flow,0,2509.81689453125,5000.0
414,technology,0,45115.75390625,37952.1640625
414,technology,1,0.0,0.0
414,technology,2,0.0,0.0
414,Flow,0,2509.81689453125,5000.0
415,technology,0,14291.552734375,0.0
415,technology,1,22179.453125,49287.95703125
415,technology,2,33784.171875,20967.19921875
415,Flow,0,2509.81689453125,-5000.0
416,technology,0,47087.28125,31023.376953125
416,technology,1,19778.052734375,29822.099609375
416,technology,2,7420.72412109375,11189.25
416,Flow,0,2509.81689453125,5000.0
417,technology,0,39020.93359375,32586.57421875
417,technology,1,0.0,0.0
417,technology,2,0.0,0.0
417,Flow,0,2509.81689453125,5000.0
418,technology,0,45917.9296875,37837.12109375
418,technology,1,0.0,0.0
418,technology,2,0.0,0.0
418,Flow,0,2509.81689453125,5000.0
419,technology,0,43670.96875,37201.09375
419,technology,1,0.0,0.0
419,technology,2,0.0,0.0
419,Flow,0,2509.81689453125,5000.0
420,technology,0,35181.609375,29040.01953125
420,technology,1,0.0,0.0
420,technology,2,0.0,0.0
420,Flow,0,2509.81689453125,5000.0
421,technology,0,45786.86328125,38804.61328125
421,technology,1,499.52825927734375,774.5999755859375
421,technology,2,0.0,0.0
421,Flow,0,2509.81689453125,5000.0
422,technology,0,64301.46875,53929.82421875
422,technology,1,0.0,0.0
422,technology,2,0.0,0.0
422,Flow,0,2509.81689453125,5000.0
423,technology,0,26205.31640625,0.0
423,technology,1,17654.095703125,46970.21875
423,technology,2,24044.779296875,20933.9765625
423,Flow,0,2509.81689453125,-5000.0
424,technology,0,28143.5078125,2685.659423828125
424,technology,1,20111.232421875,50736.296875
424,technology,2,27104.478515625,21937.259765625
424,Flow,0,2509.81689453125,-5000.0
425,technology,0,29574.806640625,2858.7080078125
425,technology,1,14842.220703125,35631.6015625
425,technology,2,12532.490234375,18459.21484375
425,Flow,0,2509.81689453125,-5000.0
426,technology,0,55465.03125,47050.78515625
426,technology,1,0.0,0.0
426,technology,2,0.0,0.0
426,Flow,0,2509.81689453125,5000.0
427,technology,0,59949.44921875,49625.35546875
427,technology,1,0.0,0.0
427,technology,2,0.0,0.0
427,Flow,0,2509.81689453125,5000.0
428,technology,0,39709.015625,33022.578125
428,technology,1,324.91485595703125,580.9500122070312
428,technology,2,0.0,0.0
428,Flow,0,2509.81689453125,5000.0
429,technology,0,52031.76171875,44869.30859375
429,technology,1,11495.0986328125,15685.650390625
429,technology,2,20773.205078125,23745.095703125
429,Flow,0,2509.81689453125,-5000.0
430,technology,0,52848.703125,44837.83203125
430,technology,1,0.0,0.0
430,technology,2,0.0,0.0
430,Flow,0,2509.81689453125,5000.0
431,technology,0,46524.27734375,37176.39453125
431,technology,1,6852.23974609375,10457.099609375
431,technology,2,10916.5283203125,16659.55078125
431,Flow,0,2509.81689453125,-395.39166259765625
432,technology,0,49771.91015625,42040.92578125
432,technology,1,0.0,0.0
432,technology,2,0.0,0.0
432,Flow,0,2509.81689453125,5000.0
433,technology,0,19266.09765625,0.0
433,technology,1,32264.228515625,48901.45703125
433,technology,2,18487.33984375,21116.205078125
433,Flow,0,2509.81689453125,-5000.0
434,technology,0,31642.23828125,12622.166015625
434,technology,1,17174.31640625,38536.3515625
434,technology,2,23603.529296875,21261.5703125
434,Flow,0,2509.81689453125,-5000.0
435,technology,0,33543.7734375,26921.71484375
435,technology,1,0.0,0.0
435,technology,2,0.0,0.0
435,Flow,0,2509.81689453125,5000.0
436,technology,0,49787.1171875,41220.01953125
436,technology,1,0.0,0.0
436,technology,2,0.0,0.0
436,Flow,0,2509.81689453125,5000.0
437,technology,0,44753.68359375,36667.88671875
437,technology,1,0.0,0.0
437,technology,2,0.0,0.0
437,Flow,0,2509.81689453125,5000.0
438,technology,0,69155.234375,60019.29296875
438,technology,1,7167.50146484375,7358.7001953125
438,technology,2,4359.4091796875,4475.7001953125
438,Flow,0,2509.81689453125,5000.0
439,technology,0,13192.779296875,0.0
439,technology,1,12522.02734375,28746.390625
439,technology,2,24256.361328125,21224.779296875
439,Flow,0,2509.81689453125,-5000.0
440,technology,0,42767.359375,35601.15625
440,technology,1,0.0,0.0
440,technology,2,0.0,0.0
440,Flow,0,2509.81689453125,5000.0
441,technology,0,36600.03515625,26935.869140625
441,technology,1,5290.7412109375,10263.4501953125
441,technology,2,3460.791015625,6713.55029296875
441,Flow,0,2509.81689453125,5000.0
442,technology,0,43099.40234375,33553.21484375
442,technology,1,6465.36572265625,10650.75
442,technology,2,15093.896484375,20454.69921875
442,Flow,0,2509.81689453125,-5000.0
443,technology,0,71000.0,61039.296875
443,technology,1,0.0,0.0
443,technology,2,0.0,0.0
443,Flow,0,2509.81689453125,5000.0
444,technology,0,26145.69140625,0.0
444,technology,1,27954.08984375,50929.41796875
444,technology,2,18770.857421875,21941.212890625
444,Flow,0,2509.81689453125,-5000.0
445,technology,0,60839.48046875,51185.14453125
445,technology,1,0.0,0.0
445,technology,2,0.0,0.0
445,Flow,0,2509.81689453125,5000.0
446,technology,0,48965.04296875,41378.83203125
446,technology,1,0.0,0.0
446,technology,2,0.0,0.0
446,Flow,0,2509.81689453125,5000.0
447,technology,0,25009.580078125,9545.2138671875
447,technology,1,5798.08349609375,16460.25
447,technology,2,1313.79541015625,3729.75
447,Flow,0,2509.81689453125,5000.0
448,technology,0,46484.265625,39326.609375
448,technology,1,0.0,0.0
448,technology,2,0.0,0.0
448,Flow,0,2509.81689453125,5000.0
449,technology,0,56372.453125,46332.8515625
449,technology,1,0.0,0.0
449,technology,2,0.0,0.0
449,Flow,0,2509.81689453125,5000.0
450,technology,0,27692.078125,9671.80859375
450,technology,1,6646.56640625,17041.19921875
450,technology,2,10279.9619140625,17905.59375
450,Flow,0,2509.81689453125,-5000.0
451,technology,0,55667.58984375,46235.83984375
451,technology,1,0.0,0.0
451,technology,2,0.0,0.0
451,Flow,0,2509.81689453125,5000.0
452,technology,0,51171.8828125,41526.2265625
452,technology,1,0.0,0.0
452,technology,2,0.0,0.0
452,Flow,0,2509.81689453125,5000.0
453,technology,0,49572.234375,42282.35546875
453,technology,1,0.0,0.0
453,technology,2,0.0,0.0
453,Flow,0,2509.81689453125,5000.0
454,technology,0,29168.24609375,0.0
454,technology,1,15672.40625,36083.171875
454,technology,2,9193.54296875,17951.0234375
454,Flow,0,2509.81689453125,-5000.0
455,technology,0,71000.0,63577.02734375
455,technology,1,0.0,0.0
455,technology,2,0.0,0.0
455,Flow,0,2509.81689453125,5000.0
456,technology,0,48547.08203125,41902.19921875
456,technology,1,0.0,0.0
456,technology,2,0.0,0.0
456,Flow,0,2509.81689453125,5000.0
457,technology,0,18275.859375,0.0
457,technology,1,20088.24609375,31677.44921875
457,technology,2,11520.7412109375,18207.396484375
457,Flow,0,2509.81689453125,-5000.0
458,technology,0,61130.05078125,51032.01953125
458,technology,1,0.0,0.0
458,technology,2,0.0,0.0
458,Flow,0,2509.81689453125,5000.0
459,technology,0,71000.0,64976.6875
459,technology,1,0.0,0.0
459,technology,2,0.0,0.0
459,Flow,0,2509.81689453125,5000.0
460,technology,0,16503.67578125,0.0
460,technology,1,14044.1171875,37642.59375
460,technology,2,26008.978515625,18914.197265625
460,Flow,0,2509.81689453125,-5000.0
461,technology,0,56137.09765625,48125.5234375
461,technology,1,0.0,0.0
461,technology,2,0.0,0.0
461,Flow,0,2509.81689453125,5000.0
462,technology,0,24129.21484375,0.0
462,technology,1,19809.287109375,55149.234375
462,technology,2,33125.265625,21914.541015625
462,Flow,0,2509.81689453125,-5000.0
463,technology,0,39786.93359375,33635.72265625
463,technology,1,1085.174560546875,1936.5001220703125
463,technology,2,1393.38330078125,2486.5
463,Flow,0,2509.81689453125,5000.0
464,technology,0,22865.810546875,3307.934326171875
464,technology,1,13720.453125,42603.0
464,technology,2,29789.25390625,20464.58984375
464,Flow,0,2509.81689453125,-5000.0
465,technology,0,53100.27734375,43907.84765625
465,technology,1,0.0,0.0
465,technology,2,0.0,0.0
465,Flow,0,2509.81689453125,5000.0
466,technology,0,26640.67578125,0.0
466,technology,1,16639.484375,43741.93359375
466,technology,2,21365.390625,20903.61328125
466,Flow,0,2509.81689453125,-5000.0
467,technology,0,62509.03515625,52554.7421875
467,technology,1,0.0,0.0
467,technology,2,437.8274230957031,497.29998779296875
467,Flow,0,2509.81689453125,5000.0
468,technology,0,19645.654296875,0.0
468,technology,1,24969.599609375,49086.8046875
468,technology,2,25387.67578125,20916.13671875
468,Flow,0,2509.81689453125,-5000.0
469,technology,0,49663.02734375,40803.38671875
469,technology,1,0.0,0.0
469,technology,2,0.0,0.0
469,Flow,0,2509.81689453125,5000.0
470,technology,0,16854.15234375,0.0
470,technology,1,24041.84375,49652.8828125
470,technology,2,29453.54296875,20696.6640625
470,Flow,0,2509.81689453125,-5000.0
471,technology,0,23757.337890625,0.0
471,technology,1,25335.74609375,47514.81640625
471,technology,2,19302.6015625,20880.87109375
471,Flow,0,2509.81689453125,-5000.0
472,technology,0,43433.94140625,32645.548828125
472,technology,1,7937.125,12974.5498046875
472,technology,2,15211.056640625,20962.01953125
472,Flow,0,2509.81689453125,-5000.0
473,technology,0,47302.6328125,39233.4765625
473,technology,1,387.0487976074219,580.9500122070312
473,technology,2,828.2957153320312,1243.25
473,Flow,0,2509.81689453125,5000.0
474,technology,0,48589.0,40041.39453125
474,technology,1,0.0,0.0
474,technology,2,0.0,0.0
474,Flow,0,2509.81689453125,5000.0
475,technology,0,20223.990234375,0.0
475,technology,1,20409.28125,49279.46875
475,technology,2,29676.384765625,21030.1796875
475,Flow,0,2509.81689453125,-5000.0
476,technology,0,47227.6484375,38872.15625
476,technology,1,0.0,0.0
476,technology,2,0.0,0.0
476,Flow,0,2509.81689453125,5000.0
477,technology,0,40171.87890625,33848.5859375
477,technology,1,0.0,0.0
477,technology,2,0.0,0.0
477,Flow,0,2509.81689453125,5000.0
478,technology,0,50079.34375,42706.1640625
478,technology,1,0.0,0.0
478,technology,2,0.0,0.0
478,Flow,0,2509.81689453125,5000.0
479,technology,0,46259.29296875,39092.734375
479,technology,1,0.0,0.0
479,technology,2,0.0,0.0
479,Flow,0,2509.81689453125,5000.0
480,technology,0,27375.021484375,0.0
480,technology,1,21578.013671875,55964.8515625
480,technology,2,23008.896484375,15997.0908203125
480,Flow,0,2509.81689453125,441.77362060546875
481,technology,0,46188.140625,37793.83203125
481,technology,1,0.0,0.0
481,technology,2,0.0,0.0
481,Flow,0,2509.81689453125,5000.0
482,technology,0,40338.73046875,33876.14453125
482,technology,1,0.0,0.0
482,technology,2,0.0,0.0
482,Flow,0,2509.81689453125,5000.0
483,technology,0,18994.44921875,0.0
483,technology,1,17925.115234375,49852.28125
483,technology,2,34058.6015625,21125.880859375
483,Flow,0,2509.81689453125,-5000.0
484,technology,0,13946.8916015625,0.0
484,technology,1,17802.55859375,48383.921875
484,technology,2,37365.34375,20730.873046875
484,Flow,0,2509.81689453125,-5000.0
485,technology,0,41783.04296875,34776.2265625
485,technology,1,0.0,0.0
485,technology,2,0.0,0.0
485,Flow,0,2509.81689453125,5000.0
486,technology,0,66973.234375,55073.97265625
486,technology,1,0.0,0.0
486,technology,2,0.0,0.0
486,Flow,0,2509.81689453125,5000.0
487,technology,0,42022.9765625,35169.49609375
487,technology,1,0.0,0.0
487,technology,2,0.0,0.0
487,Flow,0,2509.81689453125,5000.0
488,technology,0,71000.0,67242.0625
488,technology,1,0.0,0.0
488,technology,2,0.0,0.0
488,Flow,0,2509.81689453125,5000.0
489,technology,0,58781.8515625,50736.37890625
489,technology,1,0.0,0.0
489,technology,2,0.0,0.0
489,Flow,0,2509.81689453125,5000.0
490,technology,0,71000.0,69528.6015625
490,technology,1,0.0,0.0
490,technology,2,0.0,0.0
490,Flow,0,2509.81689453125,5000.0
491,technology,0,53119.92578125,44452.734375
491,technology,1,0.0,0.0
491,technology,2,744.1279296875,994.5999755859375
491,Flow,0,2509.81689453125,5000.0
492,technology,0,57550.28125,51518.12109375
492,technology,1,9888.8818359375,12199.9501953125
492,technology,2,15922.2587890625,19643.349609375
492,Flow,0,2509.81689453125,-1423.6488037109375
493,technology,0,16138.095703125,0.0
493,technology,1,32175.759765625,50737.72265625
493,technology,2,23567.767578125,21143.892578125
493,Flow,0,2509.81689453125,-5000.0
494,technology,0,48285.11328125,40770.546875
494,technology,1,0.0,0.0
494,technology,2,0.0,0.0
494,Flow,0,2509.81689453125,5000.0
495,technology,0,19611.943359375,0.0
495,technology,1,10591.1943359375,32290.197265625
495,technology,2,20604.970703125,18517.908203125
495,Flow,0,2509.81689453125,-5000.0
496,technology,0,71000.0,66547.3515625
496,technology,1,0.0,0.0
496,technology,2,0.0,0.0
496,Flow,0,2509.81689453125,5000.0
497,technology,0,71000.0,65107.66796875
497,technology,1,387.3000183105469,387.29998779296875
497,technology,2,0.0,0.0
497,Flow,0,2509.81689453125,5000.0
498,technology,0,45065.4375,38255.13671875
498,technology,1,0.0,0.0
498,technology,2,0.0,0.0
498,Flow,0,2509.81689453125,5000.0
499,technology,0,54744.734375,45523.6328125
499,technology,1,0.0,0.0
499,technology,2,0.0,0.0
499,Flow,0,2509.81689453125,5000.0
500,technology,0,51593.1875,41674.12890625
500,technology,1,0.0,0.0
500,technology,2,0.0,0.0
500,Flow,0,2509.81689453125,5000.0
501,technology,0,9089.1396484375,0.0
501,technology,1,16559.92578125,30517.017578125
501,technology,2,22536.482421875,17668.517578125
501,Flow,0,2509.81689453125,-5000.0
502,technology,0,68406.4296875,56193.0859375
502,technology,1,1119.456787109375,1161.9000244140625
502,technology,2,958.2681274414062,994.5999755859375
502,Flow,0,2509.81689453125,5000.0
503,technology,0,21762.166015625,0.0
503,technology,1,18340.861328125,45210.734375
503,technology,2,26369.888671875,21262.181640625
503,Flow,0,2509.81689453125,-5000.0
504,technology,0,54248.54296875,44790.7890625
504,technology,1,0.0,0.0
504,technology,2,0.0,0.0
504,Flow,0,2509.81689453125,5000.0
505,technology,0,52769.67578125,43835.3984375
505,technology,1,0.0,0.0
505,technology,2,0.0,0.0
505,Flow,0,2509.81689453125,5000.0
506,technology,0,59516.0390625,49495.4296875
506,technology,1,10551.3134765625,12587.25
506,technology,2,4585.50146484375,5470.2998046875
506,Flow,0,2509.81689453125,5000.0
507,technology,0,33311.10546875,20838.09375
507,technology,1,9903.1806640625,21107.849609375
507,technology,2,19365.43359375,20633.783203125
507,Flow,0,2509.81689453125,-5000.0
508,technology,0,63054.09765625,53311.84765625
508,technology,1,0.0,0.0
508,technology,2,0.0,0.0
508,Flow,0,2509.81689453125,5000.0
509,technology,0,23617.78515625,0.0
509,technology,1,37683.7578125,51729.5234375
509,technology,2,12737.6708984375,22309.685546875
509,Flow,0,2509.81689453125,-5000.0
510,technology,0,36422.91015625,30117.9609375
510,technology,1,0.0,0.0
510,technology,2,0.0,0.0
510,Flow,0,2509.81689453125,5000.0
511,technology,0,51199.4296875,42926.9921875
511,technology,1,0.0,0.0
511,technology,2,0.0,0.0
511,Flow,0,2509.81689453125,5000.0
512,technology,0,49367.0078125,42382.84765625
512,technology,1,0.0,0.0
512,technology,2,0.0,0.0
512,Flow,0,2509.81689453125,5000.0
513,technology,0,54687.61328125,45798.69140625
513,technology,1,18346.501953125,23818.94921875
513,technology,2,9767.630859375,12681.150390625
513,Flow,0,2509.81689453125,5000.0
514,technology,0,47846.87109375,40690.71484375
514,technology,1,6786.03466796875,10069.7998046875
514,technology,2,7205.30078125,10691.9501953125
514,Flow,0,2509.81689453125,5000.0
515,technology,0,49890.32421875,42716.12109375
515,technology,1,0.0,0.0
515,technology,2,0.0,0.0
515,Flow,0,2509.81689453125,5000.0
516,technology,0,38206.6328125,31582.58984375
516,technology,1,2084.144775390625,3873.000244140625
516,technology,2,1338.039306640625,2486.5
516,Flow,0,2509.81689453125,5000.0
517,technology,0,51309.453125,42838.85546875
517,technology,1,0.0,0.0
517,technology,2,0.0,0.0
517,Flow,0,2509.81689453125,5000.0
518,technology,0,67572.8125,57204.98046875
518,technology,1,0.0,0.0
518,technology,2,0.0,0.0
518,Flow,0,2509.81689453125,5000.0
519,technology,0,17301.8515625,0.0
519,technology,1,22368.15234375,47530.4765625
519,technology,2,29811.7734375,21951.306640625
519,Flow,0,2509.81689453125,-5000.0
520,technology,0,16061.51953125,0.0
520,technology,1,13580.2412109375,23064.177734375
520,technology,2,10124.8642578125,16702.447265625
520,Flow,0,2509.81689453125,-5000.0
521,technology,0,9933.66796875,0.0
521,technology,1,20889.265625,37642.015625
521,technology,2,27970.216796875,21151.119140625
521,Flow,0,2509.81689453125,-5000.0
522,technology,0,58311.91015625,48595.93359375
522,technology,1,0.0,0.0
522,technology,2,0.0,0.0
522,Flow,0,2509.81689453125,5000.0
523,technology,0,20025.568359375,0.0
523,technology,1,19935.947265625,37975.2265625
523,technology,2,17462.81640625,19449.099609375
523,Flow,0,2509.81689453125,-5000.0
524,technology,0,25737.9921875,0.0
524,technology,1,22534.029296875,53432.68359375
524,technology,2,27041.20703125,21880.541015625
524,Flow,0,2509.81689453125,-5000.0
525,technology,0,45899.0625,26054.8671875
525,technology,1,22784.228515625,35244.30078125
525,technology,2,13502.46875,20886.599609375
525,Flow,0,2509.81689453125,-2234.437744140625
526,technology,0,24026.603515625,4125.5498046875
526,technology,1,6684.23486328125,19752.30078125
526,technology,2,9760.6884765625,16593.677734375
526,Flow,0,2509.81689453125,-5000.0
527,technology,0,55357.84765625,45921.14453125
527,technology,1,0.0,0.0
527,technology,2,0.0,0.0
527,Flow,0,2509.81689453125,5000.0
528,technology,0,22032.857421875,0.0
528,technology,1,31188.705078125,46304.35546875
528,technology,2,14429.208984375,21346.423828125
528,Flow,0,2509.81689453125,-5000.0
529,technology,0,30340.81640625,19400.150390625
529,technology,1,4551.443359375,10650.75
529,technology,2,3612.73681640625,8454.099609375
529,Flow,0,2509.81689453125,3097.911865234375
530,technology,0,47998.84765625,39475.96875
530,technology,1,0.0,0.0
530,technology,2,0.0,0.0
530,Flow,0,2509.81689453125,5000.0
531,technology,0,70274.9453125,59346.8984375
531,technology,1,0.0,0.0
531,technology,2,0.0,0.0
531,Flow,0,2509.81689453125,5000.0
532,technology,0,33482.20703125,19076.326171875
532,technology,1,7579.68798828125,16072.9501953125
532,technology,2,5276.63037109375,11189.25
532,Flow,0,2509.81689453125,2760.871826171875
533,technology,0,50689.6171875,43215.58984375
533,technology,1,0.0,0.0
533,technology,2,0.0,0.0
533,Flow,0,2509.81689453125,5000.0
534,technology,0,24269.14453125,3427.983642578125
534,technology,1,6023.583984375,17622.150390625
